PARENT_PARK,NAME,TOTAL_AREA,YEAR,water_usage_summer,water_usage_autumn,water_usage_winter,water_usage_spring,water_usage_year,RF_summer,RF_autumn,RF_winter,RF_spring,RF_year,ET_summer,ET_autumn,ET_winter,ET_spring,ET_year
982749,MELBA PARK,19367,2020,2,0,0,7,9,278.5000038,342.5000076,252,232.2000008,1105.200012,398.3000008,184.9999993,98.20000023,287.1000004,968.6000007
71657,MT WAVERLEY RESERVE,15840,2020,708,192,16,532,1448,280.2999992,338.3000107,171.2000008,201.8999977,991.7000084,392.3999994,189.1999997,101.1000001,293.4000001,976.0999993
1009745,SIMMS ROAD RESERVE,4853,2020,1178,448,130,144,1900,223.7000046,308.8000031,145.9999962,168.2000008,846.7000047,410.7000016,193.5000003,104.0000003,298.3000003,1006.500003
990768,FINDON RESERVE,30736,2020,630,301,28,1623,2582,200.3000069,307.5999985,128.3000031,169.9000015,806.10001,412.1000009,192.699999,103.1000007,298.8999987,1006.799999
69987,BURGUNDY DRIVE RESERVE,9220,2020,1,1,0,0,2,260.1000023,327.2999954,146.4000015,182.5,916.2999992,401.400001,193.1999986,104.2999999,299.6999991,998.5999986
635395,KELYNACK RESERVE,13898,2020,861,136,17,2496,3510,221.5999985,307.5,147.4000015,175.6000023,852.1000023,411.8999999,190.199999,101.4000006,294.699999,998.1999985
69606,ANTHONY BEALE RESERVE,25118,2020,92,33,21,21,167,228.4148684,295.633961,155.8745362,158.0585821,837.9819477,411.9454367,192.2545633,102.7545635,296.6987242,1003.653288
72579,THE 100 ACRES FLORA AND FAUNA RESERVE,13532,2020,994,466,85,1748,3293,279.5949042,335.6345321,181.4241206,195.4356051,992.089162,399.1144921,187.762906,99.75081318,289.9389882,976.5671995
70840,GREYTHORN PARK,10715,2020,231,58,124,297,710,260.1000023,327.2999954,146.4000015,182.5,916.2999992,401.400001,193.1999986,104.2999999,299.6999991,998.5999986
71515,MERRI PARK,8272,2020,921,216,281,2777,4195,204.1000061,312.1999969,119.4000015,162.3999977,798.1000022,409.2000009,198.8000004,108.2000003,309.2999997,1025.500001
902959,MEADOW GLEN ATHLETICS CENTRE RESERVE,21600,2020,0,53,208,146,407,200.3000069,307.5999985,128.3000031,169.9000015,806.10001,412.1000009,192.699999,103.1000007,298.8999987,1006.799999
80801,WARBURTON RECREATION RESERVE,15262,2020,1644,1053,339,315,3351,414.8000031,415.4999924,486.2000046,338.7999878,1655.299988,370.6999991,169.2000005,87.79999971,264.7999994,892.4999987
1155939,DF/575L CRAIGIEBURN ROAD CRAIGIEBURN 3064,31015,2020,5434,1811,1,0,7246,177.9999981,282.5999947,128.9000034,169.1000023,758.5999985,410.7999988,189.9999997,100.5000001,295.8999989,997.1999975
69923,BRENTWOOD RESERVE,15805,2020,764,198,35,601,1598,268.5999985,339.4000015,178.4000015,217.2999992,1003.700001,389.7999987,190.1999996,101.4999997,292.9999999,974.4999979
72669,MELROSE DRIVE RESERVE,12468,2020,715,288,16,4,1023,182.6752556,258.1799279,115.395781,143.8226364,700.0736009,413.3972486,201.0786429,110.0524291,310.5551789,1035.0835
667095,HARVEST HOME RECREATION RESERVE,38433,2020,3608,3014,1339,7741,15702,193.475833,299.0637816,122.867791,175.8075772,791.2149828,412.7684608,192.9708441,101.7721474,296.167509,1003.678961
70682,GABONIA AVENUE RESERVE,5848,2020,1640,507,48,150,2345,223.7000046,308.8000031,145.9999962,168.2000008,846.7000047,410.7000016,193.5000003,104.0000003,298.3000003,1006.500003
70126,CHELSWORTH PARK,62070,2020,5283,2857,365,925,9430,236.4512366,315.9963788,131.220145,169.2025522,852.8703126,404.7490953,197.7758222,106.8717927,306.4597034,1015.856414
70933,HEATHMONT PARK,17020,2020,326,108,1,4,439,304.6000023,369.4000015,192.4999962,209.0999947,1075.599995,391.599998,186.7999999,100.5000004,288.3000004,967.1999987
999248,FROG HOLLOW RESERVE,11117,2020,3,19,35,19,76,241.1999969,296.9000015,136.6000023,171.8999977,846.5999984,401.8000006,197.8999992,106.8999998,307.0000005,1013.6
634365,DRUMMOND STREET RESERVE,13510,2020,0,0,0,0,0,178.4999962,277.7000046,119,155,730.2000008,412.1000002,196.5999989,106.6,303.899999,1019.199998
71068,JACKSON RESERVE,26524,2020,818,705,146,1909,3578,204.1000324,312.1928919,119.3995542,162.3983399,798.0908184,409.2002903,198.8003688,108.2005792,309.3004997,1025.501738
911408,DIAMOND HILLS RESERVE,13955,2020,3105,1195,129,220,4649,223.7000046,308.8000031,145.9999962,168.2000008,846.7000047,410.7000016,193.5000003,104.0000003,298.3000003,1006.500003
71663,MULLUM MULLUM RESERVE,29037,2020,2632,1208,294,162,4296,281.5,352.7999954,194.8000031,216.9000015,1046,394.2000002,184.9999998,98.40000054,286.2999997,963.9000002
1153808,PERCY TREYVAUD MEMORIAL PARK,16307,2020,2,1,0,1,4,241.3999939,336.8999939,160.5,201.5999985,940.3999863,394.5999997,194.3999993,103.4999998,299.3999991,991.8999979
70694,GARDINER PARK,12513,2020,60,33,4,31,128,241.1999969,296.9000015,136.6000023,171.8999977,846.5999984,401.8000006,197.8999992,106.8999998,307.0000005,1013.6
636737,D S AITKEN RESERVE,17172,2020,0,26,80,9,115,183.6999969,282.6999969,117.3999996,172.0999985,755.8999919,412.4999997,192.7999982,102.1000003,297.9999999,1005.399998
70963,HIGHBURY PARK,5537,2020,10,20,14,4,48,280.2999992,338.3000107,171.2000008,201.8999977,991.7000084,392.3999994,189.1999997,101.1000001,293.4000001,976.0999993
80981,YARRAMBAT PARK,7548,2020,0,0,0,0,0,242.543283,322.6094517,155.5943522,179.2895849,900.0366718,415.3060307,189.315234,100.133364,293.9173949,998.6720236
999306,LEIGH PARK,11386,2020,407,149,10,268,834,260.1000023,327.2999954,146.4000015,182.5,916.2999992,401.400001,193.1999986,104.2999999,299.6999991,998.5999986
71897,PETTYS RESERVE,17170,2020,0,0,0,0,0,258.0999985,310.9000015,162.0999985,172.4000015,903.5,405.7000016,191.9999997,103.0000004,296.1000005,996.8000022
72060,RESERVOIR RESERVE,8379,2020,0,22,24,2,48,237.0999985,315.4000015,131.1999969,169.4000015,853.0999984,404.6000011,197.7999996,106.8999998,306.4999992,1015.8
1307446,WESBURN PARK,24336,2020,12,5,5,2,24,383.7000046,402.1999969,392.1999969,311.3999939,1489.499992,376.2000015,174.2000007,90.60000014,268.5000001,909.5000024
70661,FREEWAY RESERVE,37723,2020,181,73,39,147,440,268.5999985,339.4000015,178.4000015,217.2999992,1003.700001,389.7999987,190.1999996,101.4999997,292.9999999,974.4999979
635600,NELSON ROAD RESERVE,10326,2020,6,5,5,15,31,278.5000038,342.5000076,252,232.2000008,1105.200012,398.3000008,184.9999993,98.20000023,287.1000004,968.6000007
1241853,KANGAROO GROUND OVAL,12545,2020,43,22,20,11,96,254,302.5999985,175.5999985,179.7999992,911.9999962,406.9999989,187.8000004,99.50000063,290.2999997,984.5999996
1010709,LAURIMER RECREATION RESERVE SPORTSFIELD,35345,2020,2622,1086,161,7174,11043,246.1999969,326.5000076,156.7000008,179.7000046,909.1000099,415.9000006,189.1,100.0000004,293.899999,998.9
72043,RED EARTH COMMUNITY PARK,15410,2020,36,124,251,106,517,287.6999969,351.5999947,237.2000008,224.9000053,1101.399998,395.9000013,185.8999992,99.20000061,287.9999997,969.0000008
636779,VICTOR IAN FOSTER RESERVE,14576,2020,9102,3401,139,46,12688,183.6999969,282.6999969,117.3999996,172.0999985,755.8999919,412.4999997,192.7999982,102.1000003,297.9999999,1005.399998
77248,GRACEDALE PARK,16702,2020,54,168,24,23,269,281.5,352.7999954,194.8000031,216.9000015,1046,394.2000002,184.9999998,98.40000054,286.2999997,963.9000002
69906,BRADFORD AVENUE RESERVE,13685,2020,57,30,16,7,110,178.4999962,277.7000046,119,155,730.2000008,412.1000002,196.5999989,106.6,303.899999,1019.199998
636776,WHITTLESEA FOOTBALL GROUND,17057,2020,60,91,28,93,272,260.4999924,359.0000076,176.6999969,214.2999954,1010.499992,413.000001,184.9000005,96.00000045,285.9999987,979.9000007
996529,MT LILYDALE MERCY COLLEGE SPORTS FIELDS,22934,2020,0,0,0,0,0,278.5000038,342.5000076,252,232.2000008,1105.200012,398.3000008,184.9999993,98.20000023,287.1000004,968.6000007
635078,COCKATOO SPORTS COMPLEX,29529,2020,1267,421,9,10,1707,346.1338224,368.395491,307.6058414,284.6295796,1306.764734,365.9055135,175.5957402,92.25630789,274.2111947,907.9687563
72472,STINTONS RESERVE,13532,2020,680,187,19,1500,2386,272.8999977,319.7000046,173.1999969,178.5999985,944.3999977,404.7000013,190.2999992,101.3000005,293.2000003,989.5000013
1267720,WAVERLEY OVAL,17095,2020,16,11,97,103,227,226.7999992,263.0999985,136.4000015,167.3999977,793.6999969,398.5999986,197.499999,105.8999997,305.5000009,1007.499998
71783,OAK PARK SPORTS CENTRE,23675,2020,3248,2363,160,474,6245,178.2000008,262.2999916,119.8000011,150.5000019,710.7999954,412.8999982,199.7999994,109.1999998,310.1999999,1032.099997
703027,WILLSMERE PARK,21016,2020,1111,372,24,763,2270,237.0999985,315.4000015,131.1999969,169.4000015,853.0999984,404.6000011,197.7999996,106.8999998,306.4999992,1015.8
72500,SUMMER PARK,6210,2020,1321,496,66,138,2021,204.1000061,312.1999969,119.4000015,162.3999977,798.1000022,409.2000009,198.8000004,108.2000003,309.2999997,1025.500001
986476,BUNDOORA PARK OVAL,14125,2020,1554,577,1098,421,3650,207.9000053,325.3000031,130,156.1999969,819.4000053,411.700001,194.4999999,104.8000005,300.2999996,1011.300001
986479,SPRINTHORPE RESERVE,6655,2020,1,1,0,0,2,207.9000053,325.3000031,130,156.1999969,819.4000053,411.700001,194.4999999,104.8000005,300.2999996,1011.300001
1308056,A E CRACKNELL RESERVE,8614,2021,1856,238,102,470,2666,136.5999966,177.7000046,232.3999977,292,838.6999989,410.6000001,194.1000001,103.8000006,266.199999,974.6999998
1018882,HUGHES PARK,11124,2021,41,79,50,71,241,141.3000021,180.1999969,246.7000046,283.4000015,851.6000051,409.2000007,194.4999996,106.7000003,271.9999991,982.3999997
70033,CAMPBELL RESERVE,10813,2021,303,314,95,716,1428,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
71722,NICK ASCENZO RESERVE,7458,2021,25,67,26,52,170,126.8000031,166.1000023,156.1000023,317.9000015,766.9000092,418.4999991,201.5000004,111.7000006,277.3999984,1009.099999
70921,HAYS PADDOCK,26162,2021,1117,587,509,1039,3252,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
70863,H R UREN RESERVE,16112,2021,18,84,34,6,142,130.4999971,154.1999969,146.6000023,306.7999954,738.0999917,418.9999994,203.8000003,113.8000003,279.8999997,1016.5
71914,PINEWOOD RESERVE,13877,2021,863,920,207,150,2140,123.2999992,172.5999985,184.7000008,318.4000015,799,404.4000007,195.2999993,108.5000005,272.5999997,980.8000002
71194,KIMBERLY DRIVE RESERVE,25366,2021,36,76,75,107,294,141.3000021,180.1999969,246.7000046,283.4000015,851.6000051,409.2000007,194.4999996,106.7000003,271.9999991,982.3999997
70862,H L T OULTON RESERVE,22623,2021,1786,555,146,238,2725,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
80957,WYLIE RESERVE,5624,2021,887,568,135,155,1745,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
982750,MONBULK RECREATION RESERVE,27252,2021,547,669,53,1030,2299,185.7103921,290.7722513,380.1001754,415.0535112,1271.63633,375.908348,175.5532728,95.69909955,251.2270862,898.3878066
70873,HALLEY SUPPLE RESERVE,17144,2021,355,423,118,724,1620,159.5999985,178.6999969,266.1999969,324.5999985,929.0999908,402.100001,188.7000001,102.1000003,264.6999989,957.6000003
69653,ASHWOOD RESERVE,16699,2021,1583,1077,113,619,3392,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
70536,ELTHAM NORTH RESERVE,23487,2021,4269,1561,343,473,6646,106.5999994,166.4000015,192,253.5999985,718.5999994,417.6999994,200.3999991,110,272.9999987,1001.099997
999342,WATSON PARK,11766,2021,841,491,75,425,1832,115.8061863,177.8319605,155.7330008,288.9185644,738.289712,412.5288651,200.8855659,114.3948436,282.9969047,1010.806179
635547,MILL PARK RECREATION RESERVE,33348,2021,952,1076,173,1475,3676,118.6000013,148.6999969,153.2000046,308.1999969,728.6999997,418.6999986,200.9000003,107.8999998,275.5000008,1003
80964,YARRA BEND PARK,614253,2021,1148,2463,1869,3262,8742,129.1992368,167.7023696,135.1027469,288.4022261,720.4065794,420.2993765,206.9993472,119.7993618,289.7989974,1036.897083
982710,ALISTAIR KNOX PARK WEST,12504,2021,1225,422,85,107,1839,106.5999994,166.4000015,192,253.5999985,718.5999994,417.6999994,200.3999991,110,272.9999987,1001.099997
72322,SHORE RESERVE,11290,2021,1253,933,314,3126,5626,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
71575,MONT ALBERT RESERVE,15848,2021,661,1143,77,1050,2931,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
648925,REDDISH RESERVE,11041,2021,0,0,0,0,0,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
1009827,MONTMORENCY PARK,25124,2021,4707,1523,181,291,6702,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
70681,G H MOTT RESERVE,7636,2021,50,19,10,8,87,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
1009819,BINNAK PARK,17098,2021,458,311,104,152,1025,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
1009774,VIEWBANK RESERVE,7870,2021,233,191,98,19,541,138.8999987,203.9999962,170.6999969,309.4999924,823.0999842,419.2000015,201.1000005,112.6000004,277.0000004,1009.900003
1176095,GLENFERRIE OVAL,17147,2021,0,0,1,2,3,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
999292,HOWARD DAWSON RESERVE,12625,2021,456,203,36,289,984,115.5999994,177.7000008,154.1000023,287.5,734.9000025,412.9000012,201.1000003,114.6999999,283.5000003,1012.200002
70750,GLENBURN BEND PARK,95881,2021,11364,6259,1186,6291,25100,115.5999994,177.7000008,154.1000023,287.5,734.9000025,412.9000012,201.1000003,114.6999999,283.5000003,1012.200002
80999,ZERBES RESERVE,13933,2021,3734,1370,68,2432,7604,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
1267709,BREARLEY RESERVE,10459,2021,778,651,38,1777,3244,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
80970,YARRA JUNCTION MEMORIAL RESERVE,18298,2021,3983,213,517,1463,6176,195.7000008,285.1999969,436.2000046,423.4000015,1340.500004,390.1999989,183.1000004,99.09999963,257.2999988,929.6999977
71251,L E COTCHIN RESERVE,17777,2021,940,470,76,16,1502,130.4999971,154.1999969,146.6000023,306.7999954,738.0999917,418.9999994,203.8000003,113.8000003,279.8999997,1016.5
72562,TED AJANI RESERVE,17103,2021,156,192,144,108,600,138.8999987,203.9999962,170.6999969,309.4999924,823.0999842,419.2000015,201.1000005,112.6000004,277.0000004,1009.900003
1009768,FORD PARK,34750,2021,400,881,1046,2220,4547,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
72305,SHEEPSTATION CREEK RECREATION RESERVE,9637,2021,1,0,0,0,1,169.7928569,246.8330754,344.756085,368.6714833,1130.053501,397.4870056,186.6491216,101.815984,262.5929161,948.5450273
69714,BALWYN PARK,15611,2021,887,1314,1188,761,4150,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
70928,HEATHERDALE RESERVE,15835,2021,0,0,0,0,0,145.0000038,189.3000031,196.8000031,304.4999924,835.6000024,405.3000003,195.8999993,109.4000004,273.4999999,984.0999999
70523,ELGAR PARK,43431,2021,2524,3746,78,3952,10300,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
70920,HAYES PARK,13494,2021,1142,612,31,2844,4629,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
629920,DIAMOND CREEK RESERVE,18330,2021,5244,3585,795,61,9685,107.4665501,166.1609524,190.8047587,261.8471654,726.2794266,416.6541635,199.5035684,109.073688,272.4322594,997.6636793
70836,GREENWOOD PARK,6853,2021,196,116,116,70,498,149,178.3999939,220.4999962,294,841.8999901,401.3999999,192.6,106.9000003,270.7999986,971.6999988
72529,SYCAMORE RESERVE,19900,2021,7,32,94,122,255,118.6000013,148.6999969,153.2000046,308.1999969,728.6999997,418.6999986,200.9000003,107.8999998,275.5000008,1003
70833,GREENVALE RESERVE,68393,2021,8449,4078,1134,685,14346,141.7999992,131.000001,123.0000019,272.8000031,668.6000052,413.6999995,208.4999992,113.5999996,275.399999,1011.199997
70871,HALLAM RESERVE,10106,2021,728,547,37,1690,3002,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
70841,GRIFF HUNT RESERVE,17723,2021,289,197,22,697,1205,141.3000021,180.1999969,246.7000046,283.4000015,851.6000051,409.2000007,194.4999996,106.7000003,271.9999991,982.3999997
982742,WILSON RESERVE,8032,2021,1188,272,4,126,1590,119.500001,172,202.8000031,276.1999969,770.500001,414.000001,196.4999998,106.6000001,270.2999981,987.399999
1009841,IVANHOE PARK,19979,2021,1553,1241,218,2530,5542,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
77953,PA1/26-38 SIXTH AVENUE BURWOOD 3125,17217,2021,1349,946,238,641,3174,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
71110,JUBILEE PARK,39708,2021,2864,3126,868,134,6992,147.4448659,182.7543727,218.1248825,293.5193208,841.8434419,402.1634295,193.1372281,107.7482554,271.6482539,974.6971669
1246399,CANTERBURY GARDENS RESERVE,5765,2021,139,404,552,731,1826,173.5000019,250.7999954,238.2999992,325.6999969,988.2999934,399.7000008,189.5999996,105.1000003,268.8999997,963.3000004
70410,DORSET RECREATION RESERVE,45308,2021,0,1,0,0,1,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
648092,CHANDLER RECREATION RESERVE,11931,2021,37,428,670,1,1136,163.0066701,269.7743621,374.8194551,408.3526069,1215.953094,381.9585359,181.4966649,99.94833255,255.5348921,918.9384255
70045,CAPITAL RESERVE,14845,2021,1492,1432,73,133,3130,145.0000038,189.3000031,196.8000031,304.4999924,835.6000024,405.3000003,195.8999993,109.4000004,273.4999999,984.0999999
71449,MAYER PARK,15070,2021,1238,768,71,3044,5121,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
70781,GORDON BARNARD RESERVE,34642,2021,2023,1314,125,834,4296,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
72277,SEABROOK RESERVE,17964,2021,0,0,0,0,0,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
76270,ELTHAM LOWER PARK,26074,2021,102,122,151,56,431,131.9000015,184.9999962,184.1000023,276.8000031,777.8000031,414.7999997,199.1000006,111.4000004,274.2999989,999.5999996
998791,LALOR RECREATION RESERVE,17659,2021,150,246,187,349,932,121.8000021,130.8999977,140.9000053,300.5999985,694.2000036,418.3000001,203.3000003,110.3000001,277.1000009,1009.000001
70406,DONVALE RESERVE,40046,2021,1058,673,675,1081,3487,147.1424715,189.0286328,193.7342914,276.4651906,806.3705863,405.7994793,195.237337,108.3332469,272.5414275,981.9114907
70977,HISLOP RESERVE,36460,2021,0,0,2,2,4,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
71618,MORRIS RESERVE,11261,2021,618,613,108,1532,2871,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
1016168,COLUMBIA PARK RESERVE,13660,2021,811,424,204,591,2030,130.2000008,190.9000015,192.7999992,336.9000015,850.800003,403.7000006,196.3999991,109.9000004,273.5999998,983.5999999
70739,GLADSTONE PARK RESERVE,12145,2021,9,29,10,4,52,128.7000027,131.7000008,130.7999992,260.1000061,651.3000088,417.9999982,208.1000006,116.0999998,281.8999989,1024.099998
72294,SEVILLE RECREATION RESERVE,26337,2021,71,166,103,233,573,165.8999977,230,327.8000031,374.9000015,1098.600002,393.8000011,183.7999999,99.69999999,261.5000002,938.8000012
69559,ALISTAIR KNOX PARK,8026,2021,7,0,0,2,9,106.5999994,166.4000015,192,253.5999985,718.5999994,417.6999994,200.3999991,110,272.9999987,1001.099997
72571,TEMPLESTOWE RESERVE,29504,2021,1021,630,150,2578,4379,131.9000015,184.9999962,184.1000023,276.8000031,777.8000031,414.7999997,199.1000006,111.4000004,274.2999989,999.5999996
1243301,LIPSCOMBE PARK,12551,2021,8,7,7,26,48,149,178.3999939,220.4999962,294,841.8999901,401.3999999,192.6,106.9000003,270.7999986,971.6999988
69592,ANDERSON PARK,12240,2021,867,1078,252,1956,4153,115.5999994,177.7000008,154.1000023,287.5,734.9000025,412.9000012,201.1000003,114.6999999,283.5000003,1012.200002
71232,KOONUNG RESERVE,16467,2021,650,795,257,1452,3154,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
71541,MILLGROVE RECREATION RESERVE,10160,2021,43,80,15,1,139,200.800005,265.0999985,498.3000107,475.6999969,1439.900011,376.8999987,177.2000002,94.79999989,244.9000002,893.799999
998882,BURWOOD RESERVE,24098,2021,1678,801,48,925,3452,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
69649,ASHBURTON PARK,13835,2021,868,393,146,621,2028,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
70353,DE WINTON PARK,14588,2021,575,4623,1524,43,6765,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
70097,CENTRAL RESERVE,60116,2021,1243,1374,1563,1432,5612,123.2999992,172.5999985,184.7000008,318.4000015,799,404.4000007,195.2999993,108.5000005,272.5999997,980.8000002
1010721,HOSKEN RESERVE,19331,2021,1360,1132,369,3108,5969,131.9016978,151.0084851,134.2243083,275.2215335,692.3560247,419.0213582,207.060679,116.8733686,283.7687211,1026.724127
80933,WONGA PARK RESERVE,14782,2021,620,630,67,1288,2605,139.2999964,171.2999992,216.2000008,273.8999939,800.6999903,406.6000014,195.7999993,107.4000003,270.2999996,980.1000006
635180,ELTHAM COLLEGE ENVIRONMENTAL RESERVE & SPORTING FA,30381,2021,6148,2082,41,10,8281,124.5999975,170.2000008,210.8000031,272.1000061,777.7000075,409.6999991,196.0000002,105.9000004,269.0000002,980.5999999
69590,ANDERSON PARK,17121,2021,1312,588,48,772,2720,131.9000015,184.9999962,184.1000023,276.8000031,777.8000031,414.7999997,199.1000006,111.4000004,274.2999989,999.5999996
1176107,LYNDEN PARK,27139,2021,165,171,156,150,642,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
902966,MILL PARK LAKES RECREATION RESERVE,36398,2021,0,26,87,25,138,118.5732765,148.7738548,153.2957282,308.1314841,728.7743436,418.6849355,200.8863949,107.8965985,275.4844517,1002.952381
69679,B T CONNER RESERVE,29371,2021,5696,2049,180,309,8234,130.4999971,154.1999969,146.6000023,306.7999954,738.0999917,418.9999994,203.8000003,113.8000003,279.8999997,1016.5
80950,WORRELL RESERVE,11964,2021,88,46,24,25,183,168.3999996,254.0999985,347.5999908,423.1000061,1193.199995,373.699999,178.8000001,98.60000026,250.8999984,901.9999978
628718,PLENTY WAR MEMORIAL PARK,25300,2021,1031,476,232,63,1802,112.1490029,164.3490812,176.8889149,290.6922501,744.0792491,415.2301666,197.915083,107.1207499,271.9829994,992.2489989
71724,NILLUMBIK PARK,18928,2021,46,105,197,55,403,109.5000019,165.5999985,188,281.2000046,744.300005,414.2000004,197.4000001,106.9,271.0999998,989.6000003
71230,KOONUNG PARK,28352,2021,1166,506,74,734,2480,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
71397,MACLEOD PARK,9912,2021,1723,1777,1189,108,4797,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
70698,GARDINERS RESERVE,29246,2021,180,549,32,21,782,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
77283,BOLTON PARK,19289,2021,44,159,196,392,791,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
72268,SCHRAMMS RESERVE,27977,2021,2320,1254,137,1203,4914,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
70111,CHARLES MUTTON RESERVE,46627,2021,3700,1978,506,265,6449,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
71061,JACANA RESERVE,29969,2021,26,42,35,11,114,128.7000027,131.7000008,130.7999992,260.1000061,651.3000088,417.9999982,208.1000006,116.0999998,281.8999989,1024.099998
72613,TIMBER RIDGE RESERVE,18337,2021,1220,414,97,903,2634,134.4903969,192.6330134,174.2276866,305.1883776,806.5394745,414.1044589,199.4341493,111.4241058,277.2939736,1002.256688
80541,LOWALDE RECREATION RESERVE,11896,2021,35,37,30,100,202,118.6000013,148.6999969,153.2000046,308.1999969,728.6999997,418.6999986,200.9000003,107.8999998,275.5000008,1003
1009824,WHATMOUGH PARK,18362,2021,0,0,28,10,38,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
80769,W RUTHVEN VC RESERVE,11255,2021,988,324,22,35,1369,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
992775,C T BARLING RESERVE,95760,2021,1469,14,11,491,1985,128.8927436,171.2245368,156.2341524,317.3902306,773.7416634,418.7146392,201.9561109,112.3975813,278.3122195,1011.380551
634688,RAYNER RESERVE,6300,2021,290,26,7,116,439,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
999312,COOPER RESERVE,14328,2021,4,3,2,3,12,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
992778,PITCHER PARK,16348,2021,0,1,2,4,7,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
